timestamp,temperature,humidity,co2,message
2026-06-27 22:35:09,30.201,48.239,1727.927,Pokracuj vo vetrani. [OK]
2026-06-27 22:35:14,30.201,48.227,1739.956,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:35:19,30.201,48.219,1748.774,Kriticka kvalita! [OK]
2026-06-27 22:35:24,30.2,48.213,1748.58,Pokracuj vo vetrani. [OK]
2026-06-27 22:35:29,30.2,48.179,1750.935,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 22:35:34,30.2,48.186,1758.961,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:35:39,30.2,48.19,1759.471,Kriticka kvalita! [OK]
2026-06-27 22:35:44,30.2,48.193,1756.603,Kriticka kvalita! [OK]
2026-06-27 22:35:49,30.2,48.195,1757.702,Kriticka kvalita! [OK]
2026-06-27 22:35:54,30.2,48.227,1759.027,Vetraj ihned! [OK]
2026-06-27 22:35:59,30.2,48.249,1761.27,Kriticka kvalita! [OK_RISING]
2026-06-27 22:36:04,30.2,48.264,1765.203,Pokracuj vo vetrani. [OK]
2026-06-27 22:36:09,30.2,48.305,1769.652,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:36:14,30.2,48.333,1769.489,Kriticka kvalita! [OK]
2026-06-27 22:36:19,30.2,48.353,1767.867,Pokracuj vo vetrani. [OK]
2026-06-27 22:36:24,30.2,48.367,1769.9,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:36:29,30.2,48.347,1771.425,Vetraj ihned! [OK]
2026-06-27 22:36:34,30.2,48.363,1771.819,Vetraj ihned! [OK_RISING]
2026-06-27 22:36:39,30.2,48.374,1771.364,Vetraj ihned! [OK_RISING]
2026-06-27 22:36:44,30.2,48.412,1772.523,Kriticka kvalita! [OK_RISING]
2026-06-27 22:36:49,30.2,48.457,1773.294,Vetraj ihned! [OK]
2026-06-27 22:36:54,30.2,48.5,1773.971,Vetraj ihned! [OK]
2026-06-27 22:36:59,30.2,48.53,1774.478,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:37:04,30.2,48.521,1776.109,Vetraj ihned! [OK_FALLING]
2026-06-27 22:37:09,30.2,48.545,1776.081,Kriticka kvalita! [OK_RISING]
2026-06-27 22:37:14,30.2,48.561,1777.311,Vetraj ihned! [OK]
2026-06-27 22:37:19,30.2,48.573,1778.233,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:37:24,30.2,48.611,1778.925,Vetraj ihned! [OK_FALLING]
2026-06-27 22:37:29,30.2,48.608,1779.444,Kriticka kvalita! [OK_RISING]
2026-06-27 22:37:34,30.2,48.635,1779.833,Pokracuj vo vetrani. [OK]
2026-06-27 22:37:39,30.2,48.655,1781.375,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:37:44,30.2,48.655,1781.375,Kriticka kvalita! [OK]
2026-06-27 22:37:49,30.2,48.698,1781.281,Kriticka kvalita! [OK]
2026-06-27 22:37:54,30.2,48.729,1781.211,Vetraj ihned! [OK]
2026-06-27 22:37:59,30.2,48.765,1782.368,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:04,30.2,48.765,1782.368,Kriticka kvalita! [OK_RISING]
2026-06-27 22:38:09,30.2,48.834,1782.27,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:14,30.2,48.834,1782.27,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:19,30.2,48.824,1783.202,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:24,30.2,48.812,1784.801,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:29,30.2,48.812,1784.801,Vetraj ihned! [OK_RISING]
2026-06-27 22:38:34,30.2,48.808,1786.351,Kriticka kvalita! [OK_RISING]
2026-06-27 22:38:39,30.2,48.806,1786.763,Kriticka kvalita! [OK]
2026-06-27 22:38:44,30.2,48.834,1786.573,Kriticka kvalita! [OK]
2026-06-27 22:38:49,30.2,48.854,1787.679,Kriticka kvalita! [OK]
2026-06-27 22:38:54,30.2,48.868,1788.51,Vetraj ihned! [OK]
2026-06-27 22:38:59,30.2,48.907,1789.132,Vetraj ihned! [OK_RISING]
2026-06-27 22:39:04,30.2,48.955,1789.387,Kriticka kvalita! [OK_RISING]
2026-06-27 22:39:09,30.2,48.955,1789.387,Vetraj ihned! [OK]
2026-06-27 22:39:14,30.17,48.938,1789.79,Kriticka kvalita! [OK_RISING]
2026-06-27 22:39:19,30.179,48.987,1790.593,Vetraj ihned! [OK]
2026-06-27 22:39:24,30.185,49.021,1791.694,Kriticka kvalita! [OK_RISING]
2026-06-27 22:39:29,30.19,49.045,1792.021,Vetraj ihned! [OK]
2026-06-27 22:39:34,30.193,49.061,1791.766,Kriticka kvalita! [OK_RISING]
2026-06-27 22:39:39,30.195,49.073,1791.574,Vetraj ihned! [OK]
2026-06-27 22:39:44,30.196,49.081,1791.931,Kriticka kvalita! [OK_RISING]
2026-06-27 22:39:50,30.198,49.117,1793.448,Kriticka kvalita! [OK]
2026-06-27 22:39:54,30.198,49.172,1795.086,Kriticka kvalita! [OK]
2026-06-27 22:39:59,30.199,49.21,1795.314,Kriticka kvalita! [OK]
2026-06-27 22:40:04,30.199,49.237,1795.236,Kriticka kvalita! [OK]
2026-06-27 22:40:09,30.199,49.256,1794.677,Kriticka kvalita! [OK]
2026-06-27 22:40:14,30.2,49.269,1794.258,Kriticka kvalita! [OK]
2026-06-27 22:40:19,30.2,49.278,1794.443,Kriticka kvalita! [OK]
2026-06-27 22:40:25,30.2,49.315,1793.582,Kriticka kvalita! [OK]
2026-06-27 22:40:29,30.2,49.34,1793.437,Pokracuj vo vetrani. [OK]
2026-06-27 22:40:34,30.2,49.388,1795.078,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:40:40,30.2,49.422,1797.558,Vetraj ihned! [OK]
2026-06-27 22:40:45,30.2,49.445,1798.919,Vetraj ihned! [OK_RISING]
2026-06-27 22:40:49,30.2,49.462,1800.439,Vetraj ihned! [OK_RISING]
2026-06-27 22:40:55,30.2,49.473,1800.329,Vetraj ihned! [OK_RISING]
2026-06-27 22:40:59,30.2,49.538,1801.685,Vetraj ihned! [OK]
2026-06-27 22:41:04,30.2,49.557,1802.764,Kriticka kvalita! [OK_RISING]
2026-06-27 22:41:09,30.2,49.57,1803.573,Kriticka kvalita! [OK]
2026-06-27 22:41:14,30.2,49.579,1802.93,Kriticka kvalita! [OK]
2026-06-27 22:41:19,30.2,49.585,1804.947,Vetraj ihned! [OK]
2026-06-27 22:41:24,30.17,49.56,1804.46,Kriticka kvalita! [OK_RISING]
2026-06-27 22:41:29,30.179,49.572,1804.845,Kriticka kvalita! [OK]
2026-06-27 22:41:34,30.155,49.55,1802.634,Vetraj ihned! [OK]
2026-06-27 22:41:39,30.139,49.535,1802.226,Vetraj ihned! [OK_RISING]
2026-06-27 22:41:45,30.157,49.525,1801.919,Kriticka kvalita! [OK_RISING]
2026-06-27 22:41:50,30.17,49.517,1801.689,Vetraj ihned! [OK]
2026-06-27 22:41:54,30.179,49.512,1801.517,Vetraj ihned! [OK_RISING]
2026-06-27 22:41:59,30.185,49.508,1801.388,Kriticka kvalita! [OK_RISING]
2026-06-27 22:42:04,30.19,49.506,1801.291,Kriticka kvalita! [OK]
2026-06-27 22:42:09,30.193,49.534,1803.718,Kriticka kvalita! [OK]
2026-06-27 22:42:14,30.165,49.494,1805.539,Kriticka kvalita! [OK]
2026-06-27 22:42:20,30.175,49.496,1804.904,Kriticka kvalita! [OK]
2026-06-27 22:42:24,30.183,49.497,1803.928,Kriticka kvalita! [OK]
2026-06-27 22:42:30,30.188,49.498,1805.696,Kriticka kvalita! [OK]
2026-06-27 22:42:35,30.192,49.499,1805.772,Kriticka kvalita! [OK]
2026-06-27 22:42:40,30.194,49.499,1804.579,Kriticka kvalita! [OK]
2026-06-27 22:42:45,30.196,49.499,1803.684,Pokracuj vo vetrani. [OK]
2026-06-27 22:42:50,30.197,49.499,1803.013,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:42:55,30.198,49.5,1803.51,Kriticka kvalita! [OK]
2026-06-27 22:43:00,30.169,49.47,1803.382,Pokracuj vo vetrani. [OK]
2026-06-27 22:43:05,30.178,49.509,1802.787,Vetraj ihned! [OK_FALLING]
2026-06-27 22:43:10,30.155,49.536,1802.09,Vetraj ihned! [OK_RISING]
2026-06-27 22:43:15,30.138,49.555,1801.068,Vetraj ihned! [OK_RISING]
2026-06-27 22:43:20,30.157,49.629,1800.301,Vetraj ihned! [OK_RISING]
2026-06-27 22:43:25,30.14,49.65,1800.476,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:43:30,30.128,49.665,1801.607,Pokracuj vo vetrani. [OK]
2026-06-27 22:43:35,30.149,49.706,1802.705,Pokracuj vo vetrani. [OK]
2026-06-27 22:43:40,30.165,49.764,1802.029,Vetraj ihned! [OK_FALLING]
2026-06-27 22:43:45,30.175,49.805,1803.022,Kriticka kvalita! [OK_RISING]
2026-06-27 22:43:50,30.153,49.803,1803.516,Pokracuj vo vetrani. [OK]
2026-06-27 22:43:55,30.167,49.802,1804.637,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:44:00,30.147,49.802,1803.728,Kriticka kvalita! [OK]
2026-06-27 22:44:05,30.133,49.801,1802.796,Kriticka kvalita! [OK]
2026-06-27 22:44:10,30.153,49.831,1801.597,Kriticka kvalita! [OK]
2026-06-27 22:44:15,30.167,49.852,1802.448,Kriticka kvalita! [OK]
2026-06-27 22:44:20,30.147,49.836,1804.586,Kriticka kvalita! [OK]
2026-06-27 22:44:25,30.133,49.836,1804.586,Kriticka kvalita! [OK]
2026-06-27 22:44:30,30.133,49.825,1805.439,Vetraj ihned! [OK]
2026-06-27 22:44:35,30.123,49.818,1806.079,Kriticka kvalita! [OK_RISING]
2026-06-27 22:44:40,30.116,49.812,1806.06,Pokracuj vo vetrani. [OK]
2026-06-27 22:44:45,30.141,49.839,1806.545,Vetraj ihned! [OK_FALLING]
2026-06-27 22:44:50,30.171,49.921,1807.181,Kriticka kvalita! [OK_RISING]
2026-06-27 22:44:55,30.171,49.921,1807.181,Vetraj ihned! [OK]
2026-06-27 22:45:00,30.186,50.012,1810.477,Kriticka kvalita! [OK_RISING]
2026-06-27 22:45:05,30.186,50.012,1810.477,Vetraj ihned! [OK]
2026-06-27 22:45:10,30.19,50.039,1811.858,Kriticka kvalita! [OK_RISING]
2026-06-27 22:45:15,30.195,50.07,1815.295,Pokracuj vo vetrani. [OK]
2026-06-27 22:45:20,30.167,50.049,1814.221,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:45:25,30.147,50.034,1813.416,Vetraj ihned! [OK]
2026-06-27 22:45:30,30.163,50.054,1814.062,Vetraj ihned! [OK_RISING]
2026-06-27 22:45:35,30.174,50.068,1813.296,Vetraj ihned! [OK_RISING]
2026-06-27 22:45:40,30.182,50.077,1814.472,Kriticka kvalita! [OK_RISING]
2026-06-27 22:45:45,30.187,50.084,1813.604,Kriticka kvalita! [OK]
2026-06-27 22:45:50,30.191,50.059,1812.953,Kriticka kvalita! [OK]
2026-06-27 22:45:55,30.194,50.041,1813.715,Kriticka kvalita! [OK]
2026-06-27 22:46:00,30.166,49.999,1813.536,Kriticka kvalita! [OK]
2026-06-27 22:46:05,30.146,49.969,1814.152,Kriticka kvalita! [OK]
2026-06-27 22:46:10,30.162,49.978,1814.614,Vetraj ihned! [OK]
2026-06-27 22:46:15,30.174,49.985,1814.21,Kriticka kvalita! [OK_RISING]
2026-06-27 22:46:20,30.181,50.019,1813.408,Kriticka kvalita! [OK]
2026-06-27 22:46:25,30.187,50.044,1812.806,Kriticka kvalita! [OK]
2026-06-27 22:46:30,30.161,50.001,1812.354,Kriticka kvalita! [OK]
2026-06-27 22:46:35,30.173,50.0,1812.016,Vetraj ihned! [OK]
2026-06-27 22:46:40,30.181,50.0,1813.012,Vetraj ihned! [OK_RISING]
2026-06-27 22:46:45,30.157,50.0,1812.509,Vetraj ihned! [OK_RISING]
2026-06-27 22:46:50,30.14,50.0,1812.132,Kriticka kvalita! [OK_RISING]
2026-06-27 22:46:55,30.158,50.0,1813.099,Kriticka kvalita! [OK]
2026-06-27 22:47:00,30.14,49.97,1813.824,Kriticka kvalita! [OK]
2026-06-27 22:47:05,30.158,49.979,1814.118,Pokracuj vo vetrani. [OK]
2026-06-27 22:47:10,30.141,49.955,1813.839,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:47:15,30.159,49.999,1813.129,Kriticka kvalita! [OK]
2026-06-27 22:47:20,30.171,49.999,1812.597,Kriticka kvalita! [OK]
2026-06-27 22:47:25,30.18,50.029,1811.948,Kriticka kvalita! [OK]
2026-06-27 22:47:30,30.186,50.051,1810.461,Kriticka kvalita! [OK]
2026-06-27 22:47:35,30.19,50.065,1809.845,Kriticka kvalita! [OK]
2026-06-27 22:47:40,30.163,50.046,1810.134,Kriticka kvalita! [OK]
2026-06-27 22:47:45,30.174,50.062,1810.351,Vetraj ihned! [OK]
2026-06-27 22:47:50,30.152,50.073,1811.013,Kriticka kvalita! [OK_RISING]
2026-06-27 22:47:55,30.136,50.081,1812.26,Vetraj ihned! [OK]
2026-06-27 22:48:00,30.155,50.117,1813.195,Vetraj ihned! [OK_RISING]
2026-06-27 22:48:05,30.169,50.142,1813.896,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:48:10,30.148,50.099,1813.672,Vetraj ihned! [OK_FALLING]
2026-06-27 22:48:15,30.164,50.1,1814.004,Kriticka kvalita! [OK_RISING]
2026-06-27 22:48:20,30.175,50.1,1812.503,Kriticka kvalita! [OK]
2026-06-27 22:48:25,30.182,50.1,1812.127,Kriticka kvalita! [OK]
2026-06-27 22:48:30,30.158,50.1,1811.846,Vetraj ihned! [OK]
2026-06-27 22:48:35,30.14,50.1,1812.134,Vetraj ihned! [OK_RISING]
2026-06-27 22:48:40,30.128,50.1,1813.101,Kriticka kvalita! [OK_RISING]
2026-06-27 22:48:45,30.12,50.1,1813.575,Pokracuj vo vetrani. [OK]
2026-06-27 22:48:50,30.144,50.13,1812.932,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:48:55,30.161,50.151,1812.949,Pokracuj vo vetrani. [OK]
2026-06-27 22:49:00,30.172,50.196,1813.712,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:49:05,30.181,50.227,1813.034,Kriticka kvalita! [OK]
2026-06-27 22:49:10,30.157,50.219,1812.525,Vetraj ihned! [OK]
2026-06-27 22:49:15,30.14,50.213,1812.144,Vetraj ihned! [OK_RISING]
2026-06-27 22:49:20,30.158,50.239,1812.358,Kriticka kvalita! [OK_RISING]
2026-06-27 22:49:25,30.17,50.287,1813.268,Kriticka kvalita! [OK]
2026-06-27 22:49:30,30.149,50.291,1812.701,Kriticka kvalita! [OK]
2026-06-27 22:49:35,30.134,50.294,1813.526,Kriticka kvalita! [OK]
2026-06-27 22:49:40,30.154,50.326,1811.645,Vetraj ihned! [OK]
2026-06-27 22:49:45,30.168,50.348,1810.233,Kriticka kvalita! [OK_RISING]
2026-06-27 22:49:50,30.148,50.364,1809.675,Vetraj ihned! [OK]
2026-06-27 22:49:55,30.163,50.405,1808.756,Kriticka kvalita! [OK_RISING]
2026-06-27 22:50:00,30.174,50.403,1808.067,Kriticka kvalita! [OK]
2026-06-27 22:50:05,30.182,50.372,1807.55,Vetraj ihned! [OK]
2026-06-27 22:50:10,30.157,50.351,1808.913,Kriticka kvalita! [OK_RISING]
2026-06-27 22:50:15,30.14,50.305,1810.685,Kriticka kvalita! [OK]
2026-06-27 22:50:20,30.158,50.304,1810.013,Vetraj ihned! [OK]
2026-06-27 22:50:25,30.141,50.303,1810.26,Kriticka kvalita! [OK_RISING]
2026-06-27 22:50:30,30.128,50.272,1811.695,Kriticka kvalita! [OK]
2026-06-27 22:50:35,30.12,50.28,1810.271,Vetraj ihned! [OK]
2026-06-27 22:50:40,30.114,50.286,1809.203,Vetraj ihned! [OK_RISING]
2026-06-27 22:50:45,30.11,50.32,1809.653,Kriticka kvalita! [OK_RISING]
2026-06-27 22:50:50,30.107,50.314,1810.49,Vetraj ihned! [OK]
2026-06-27 22:50:55,30.105,50.28,1811.867,Vetraj ihned! [OK_RISING]
2026-06-27 22:51:00,30.103,50.286,1810.9,Vetraj ihned! [OK_RISING]
2026-06-27 22:51:05,30.102,50.29,1812.175,Kriticka kvalita! [OK_RISING]
2026-06-27 22:51:11,30.102,50.293,1811.131,Kriticka kvalita! [OK]
2026-06-27 22:51:15,30.101,50.295,1811.099,Kriticka kvalita! [OK]
2026-06-27 22:51:20,30.101,50.267,1812.074,Kriticka kvalita! [OK]
2026-06-27 22:51:25,30.101,50.247,1811.805,Kriticka kvalita! [OK]
2026-06-27 22:51:30,30.1,50.233,1811.604,Vetraj ihned! [OK]
2026-06-27 22:51:35,30.1,50.223,1811.953,Kriticka kvalita! [OK_RISING]
2026-06-27 22:51:40,30.1,50.216,1812.965,Vetraj ihned! [OK]
2026-06-27 22:51:45,30.1,50.241,1813.724,Kriticka kvalita! [OK_RISING]
2026-06-27 22:51:50,30.1,50.259,1814.293,Pokracuj vo vetrani. [OK]
2026-06-27 22:51:55,30.1,50.271,1815.719,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:52:00,30.1,50.28,1816.79,Vetraj ihned! [OK]
2026-06-27 22:52:05,30.1,50.286,1815.842,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:52:10,30.1,50.29,1816.382,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:52:15,30.1,50.323,1816.786,Vetraj ihned! [OK]
2026-06-27 22:52:20,30.1,50.346,1817.84,Kriticka kvalita! [OK_RISING]
2026-06-27 22:52:25,30.1,50.362,1817.88,Kriticka kvalita! [OK]
2026-06-27 22:52:30,30.13,50.374,1819.16,Vetraj ihned! [OK]
2026-06-27 22:52:35,30.121,50.352,1820.62,Kriticka kvalita! [OK_RISING]
2026-06-27 22:52:40,30.115,50.336,1821.215,Kriticka kvalita! [OK]
2026-06-27 22:52:46,30.11,50.355,1821.161,Vetraj ihned! [OK]
2026-06-27 22:52:50,30.107,50.369,1821.121,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:52:55,30.105,50.378,1821.591,Vetraj ihned! [OK_FALLING]
2026-06-27 22:53:00,30.104,50.415,1823.693,Vetraj ihned! [OK_RISING]
2026-06-27 22:53:05,30.102,50.44,1826.02,Kriticka kvalita! [OK_RISING]
2026-06-27 22:53:10,30.102,50.488,1826.515,Kriticka kvalita! [OK]
2026-06-27 22:53:15,30.101,50.522,1827.386,Kriticka kvalita! [OK]
2026-06-27 22:53:21,30.101,50.545,1827.04,Kriticka kvalita! [OK]
2026-06-27 22:53:26,30.101,50.562,1826.78,Kriticka kvalita! [OK]
2026-06-27 22:53:31,30.1,50.543,1827.085,Vetraj ihned! [OK]
2026-06-27 22:53:35,30.1,50.5,1827.813,Kriticka kvalita! [OK_RISING]
2026-06-27 22:53:41,30.1,50.5,1827.36,Kriticka kvalita! [OK]
2026-06-27 22:53:46,30.1,50.5,1828.27,Kriticka kvalita! [OK]
2026-06-27 22:53:50,30.1,50.44,1827.703,Pokracuj vo vetrani. [OK]
2026-06-27 22:53:56,30.1,50.398,1827.277,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:54:01,30.1,50.369,1828.208,Kriticka kvalita! [OK]
2026-06-27 22:54:06,30.1,50.348,1826.406,Vetraj ihned! [OK]
2026-06-27 22:54:11,30.1,50.364,1826.304,Vetraj ihned! [OK_RISING]
2026-06-27 22:54:16,30.1,50.405,1824.978,Kriticka kvalita! [OK_RISING]
2026-06-27 22:54:21,30.1,50.433,1821.484,Kriticka kvalita! [OK]
2026-06-27 22:54:26,30.1,50.483,1818.863,Kriticka kvalita! [OK]
2026-06-27 22:54:30,30.1,50.518,1816.897,Kriticka kvalita! [OK]
2026-06-27 22:54:36,30.1,50.543,1815.423,Pokracuj vo vetrani. [OK]
2026-06-27 22:54:40,30.1,50.56,1811.817,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:54:46,30.1,50.572,1810.363,Vetraj ihned! [OK]
2026-06-27 22:54:51,30.1,50.58,1810.522,Vetraj ihned! [OK_RISING]
2026-06-27 22:54:56,30.1,50.616,1805.642,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:55:01,30.1,50.641,1803.231,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 22:55:06,30.1,50.659,1814.339,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:55:11,30.1,50.671,1818.504,Kriticka kvalita! [OK]
2026-06-27 22:55:16,30.1,50.68,1835.502,Vetraj ihned! [OK]
2026-06-27 22:55:21,30.1,50.686,1839.377,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:55:26,30.1,50.69,1836.533,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:55:31,30.1,50.663,1835.149,Vetraj ihned! [OK]
2026-06-27 22:55:36,30.1,50.674,1833.862,Kriticka kvalita! [OK_RISING]
2026-06-27 22:55:41,30.1,50.712,1835.646,Kriticka kvalita! [OK]
2026-06-27 22:55:46,30.1,50.738,1834.485,Pokracuj vo vetrani. [OK]
2026-06-27 22:55:51,30.1,50.757,1833.364,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:55:56,30.1,50.77,1838.273,Kriticka kvalita! [OK]
2026-06-27 22:56:01,30.1,50.779,1853.364,Pokracuj vo vetrani. [OK]
2026-06-27 22:56:06,30.1,50.815,1856.273,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:56:11,30.13,50.901,1855.205,Kriticka kvalita! [OK]
2026-06-27 22:56:16,30.121,50.96,1846.323,Kriticka kvalita! [OK]
2026-06-27 22:56:21,30.115,51.002,1838.194,Kriticka kvalita! [OK]
2026-06-27 22:56:26,30.11,51.002,1835.895,Kriticka kvalita! [OK]
2026-06-27 22:56:31,30.107,51.001,1835.921,Pokracuj vo vetrani. [OK]
2026-06-27 22:56:36,30.105,50.971,1835.441,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 22:56:41,30.104,50.95,1838.581,Vetraj ihned! [OK_FALLING]
2026-06-27 22:56:46,30.102,50.935,1841.436,Kriticka kvalita! [OK_RISING]
2026-06-27 22:56:51,30.102,50.924,1844.077,Vetraj ihned! [OK]
2026-06-27 22:56:56,30.101,50.947,1845.807,Vetraj ihned! [OK_RISING]
2026-06-27 22:57:01,30.101,50.963,1845.106,Vetraj ihned! [OK_RISING]
2026-06-27 22:57:06,30.101,50.974,1845.829,Kriticka kvalita! [OK_RISING]
2026-06-27 22:57:11,30.1,50.982,1847.122,Vetraj ihned! [OK]
2026-06-27 22:57:16,30.1,51.017,1848.591,Kriticka kvalita! [OK_RISING]
2026-06-27 22:57:21,30.1,51.042,1850.944,Pokracuj vo vetrani. [OK]
2026-06-27 22:57:26,30.1,51.059,1853.958,Vetraj ihned! [OK_FALLING]
2026-06-27 22:57:31,30.1,51.042,1856.718,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:57:36,30.13,51.059,1858.289,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:57:41,30.121,51.041,1861.217,Vetraj ihned! [OK]
2026-06-27 22:57:46,30.115,51.029,1864.662,Vetraj ihned! [OK_RISING]
2026-06-27 22:57:51,30.11,51.05,1866.247,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 22:57:56,30.107,51.035,1866.185,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:58:01,30.105,51.025,1864.889,Kriticka kvalita! [OK]
2026-06-27 22:58:06,30.104,51.017,1861.417,Vetraj ihned! [OK]
2026-06-27 22:58:11,30.102,51.012,1860.062,Kriticka kvalita! [OK_RISING]
2026-06-27 22:58:16,30.102,51.008,1850.438,Pokracuj vo vetrani. [OK]
2026-06-27 22:58:21,30.101,51.006,1859.463,Vetraj ihned! [OK_FALLING]
2026-06-27 22:58:26,30.101,51.004,1854.847,Kriticka kvalita! [OK_RISING]
2026-06-27 22:58:31,30.101,51.003,1852.635,Kriticka kvalita! [OK]
2026-06-27 22:58:36,30.1,51.002,1854.726,Vetraj ihned! [OK]
2026-06-27 22:58:41,30.1,51.001,1855.545,Vetraj ihned! [OK_RISING]
2026-06-27 22:58:46,30.1,51.001,1851.909,Kriticka kvalita! [OK_RISING]
2026-06-27 22:58:51,30.1,51.031,1850.431,Pokracuj vo vetrani. [OK]
2026-06-27 22:58:56,30.1,51.051,1850.573,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:59:01,30.1,51.066,1858.744,Kriticka kvalita! [OK]
2026-06-27 22:59:06,30.1,51.076,1856.808,Kriticka kvalita! [OK]
2026-06-27 22:59:11,30.1,51.113,1842.485,Kriticka kvalita! [OK]
2026-06-27 22:59:16,30.1,51.169,1847.114,Pokracuj vo vetrani. [OK]
2026-06-27 22:59:21,30.1,51.209,1856.668,Kriticka kvalita! [OK_FALLING]
2026-06-27 22:59:26,30.1,51.236,1848.401,Vetraj ihned! [OK]
2026-06-27 22:59:31,30.1,51.225,1848.301,Kriticka kvalita! [OK_RISING]
2026-06-27 22:59:36,30.1,51.188,1846.476,Vetraj ihned! [OK]
2026-06-27 22:59:41,30.1,51.161,1848.607,Kriticka kvalita! [OK_RISING]
2026-06-27 22:59:46,30.1,51.143,1848.955,Kriticka kvalita! [OK]
2026-06-27 22:59:51,30.1,51.13,1846.966,Vetraj ihned! [OK]
2026-06-27 22:59:56,30.1,51.151,1842.975,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 23:00:01,30.1,51.166,1833.385,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 23:00:06,30.1,51.146,1818.031,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 23:00:11,30.1,51.132,1813.523,Vetraj ihned! [OK_FALLING]
2026-06-27 23:00:16,30.1,51.123,1812.892,Vetraj ihned! [OK_RISING]
2026-06-27 23:00:21,30.1,51.116,1816.169,Kriticka kvalita! [OK_RISING]
2026-06-27 23:00:26,30.1,51.111,1830.902,Vetraj ihned! [OK]
2026-06-27 23:00:31,30.1,51.108,1842.141,Pokracuj vo vetrani. [OK_RISING]
2026-06-27 23:00:36,30.1,51.105,1853.685,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 23:00:41,30.1,51.104,1858.514,Vetraj ihned! [OK_FALLING]
2026-06-27 23:00:46,30.1,51.103,1862.885,Vetraj ihned! [OK_RISING]
2026-06-27 23:00:51,30.1,51.132,1866.164,Kriticka kvalita! [OK_RISING]
2026-06-27 23:00:56,30.1,51.122,1868.623,Pokracuj vo vetrani. [OK]
2026-06-27 23:01:01,30.1,51.116,1871.717,Kriticka kvalita! [OK_FALLING]
2026-06-27 23:01:06,30.1,51.111,1872.788,Kriticka kvalita! [OK]
2026-06-27 23:01:11,30.1,51.078,1873.591,Pokracuj vo vetrani. [OK]
2026-06-27 23:01:16,30.1,51.084,1874.693,Vetraj ihned! [OK_FALLING]
2026-06-27 23:01:21,30.1,51.089,1877.52,Vetraj ihned! [OK_RISING]
2026-06-27 23:01:26,30.1,51.092,1877.14,Vetraj ihned! [OK_RISING]
2026-06-27 23:01:31,30.1,51.095,1878.605,Kriticka kvalita! [OK_RISING]
2026-06-27 23:01:36,30.1,51.156,1878.454,Kriticka kvalita! [OK]
2026-06-27 23:01:41,30.1,51.199,1880.34,Pokracuj vo vetrani. [OK]
2026-06-27 23:01:46,30.1,51.23,1881.755,Pokracuj vo vetrani. [OK_FALLING]
2026-06-27 23:01:51,30.07,51.221,1880.816,Kriticka kvalita! [OK_FALLING]
2026-06-27 23:01:56,30.079,51.214,1881.362,Vetraj ihned! [OK]
2026-06-27 23:02:01,30.085,51.18,1882.522,Kriticka kvalita! [OK_RISING]
2026-06-27 23:02:06,30.09,51.156,1883.641,Vetraj ihned! [OK]
